Q,H,P,Ph,ni,e,dHu
81.4993,63.2597,31448.9,14021,0.445833,0.38588,29.3567
81.5993,63.2609,31461.8,14038.4,0.446206,0.385564,29.4239
81.6993,63.262,31474.6,14055.9,0.446579,0.385249,29.4911
81.7993,63.2632,31487.4,14073.4,0.446952,0.384935,29.5585
81.8993,63.2643,31500.2,14090.8,0.447324,0.384621,29.6259
81.9993,63.2654,31513,14108.3,0.447696,0.384309,29.6934
82.0993,63.2666,31525.9,14125.7,0.448068,0.383997,29.761
82.1993,63.2677,31538.7,14143.2,0.44844,0.383685,29.8286
82.2993,63.2688,31551.5,14160.7,0.448811,0.383375,29.8964
82.3993,63.27,31564.3,14178.1,0.449182,0.383065,29.9642
82.4993,63.2711,31577.1,14195.6,0.449552,0.382756,30.0321
82.5993,63.2722,31590,14213,0.449922,0.382448,30.1001
82.6993,63.2734,31602.8,14230.5,0.450292,0.382141,30.1682
82.7993,63.2745,31615.6,14248,0.450662,0.381834,30.2364
82.8993,63.2756,31628.4,14265.4,0.451031,0.381528,30.3046
82.9993,63.2767,31641.2,14282.9,0.4514,0.381223,30.3729
83.0993,63.2778,31654.1,14300.3,0.451769,0.380918,30.4413
83.1993,63.279,31666.9,14317.8,0.452138,0.380615,30.5098
83.2993,63.2801,31679.7,14335.3,0.452506,0.380312,30.5784
83.3993,63.2812,31692.5,14352.7,0.452874,0.380009,30.6471
83.4993,63.2823,31705.3,14370.2,0.453241,0.379708,30.7158
83.5993,63.2834,31718.2,14387.6,0.453609,0.379407,30.7846
83.6993,63.2845,31731,14405.1,0.453976,0.379107,30.8535
83.7993,63.2856,31743.8,14422.6,0.454342,0.378808,30.9225
83.8993,63.2867,31756.6,14440,0.454709,0.378509,30.9916
83.9993,63.2878,31769.4,14457.5,0.455075,0.378211,31.0607
84.0993,63.2889,31782.3,14474.9,0.455441,0.377914,31.13
84.1993,63.29,31795.1,14492.4,0.455806,0.377617,31.1993
84.2993,63.291,31807.9,14509.9,0.456171,0.377321,31.2687
84.3993,63.2921,31820.7,14527.3,0.456536,0.377026,31.3382
84.4993,63.2932,31833.6,14544.8,0.456901,0.376732,31.4077
84.5993,63.2943,31846.4,14562.2,0.457265,0.376438,31.4774
84.6993,63.2954,31859.2,14579.7,0.457629,0.376145,31.5471
84.7993,63.2964,31872,14597.2,0.457993,0.375852,31.6169
84.8993,63.2975,31884.8,14614.6,0.458357,0.375561,31.6868
84.9993,63.2986,31897.7,14632.1,0.45872,0.37527,31.7568
85.0993,63.2997,31910.5,14649.6,0.459083,0.374979,31.8268
85.1993,63.3007,31923.3,14667,0.459445,0.37469,31.897
85.2993,63.3018,31936.1,14684.5,0.459808,0.374401,31.9672
85.3993,63.3029,31948.9,14701.9,0.46017,0.374113,32.0375
85.4993,63.3039,31961.8,14719.4,0.460531,0.373825,32.1079
85.5993,63.305,31974.6,14736.9,0.460893,0.373538,32.1783
85.6993,63.306,31987.4,14754.3,0.461254,0.373252,32.2489
85.7993,63.3071,32000.2,14771.8,0.461615,0.372966,32.3195
85.8993,63.3081,32013,14789.2,0.461976,0.372681,32.3902
85.9993,63.3092,32025.9,14806.7,0.462336,0.372397,32.461
86.0993,63.3102,32038.7,14824.2,0.462696,0.372113,32.5319
86.1993,63.3113,32051.5,14841.6,0.463056,0.37183,32.6029
86.2993,63.3123,32064.3,14859.1,0.463415,0.371548,32.6739
86.3993,63.3133,32077.1,14876.6,0.463774,0.371266,32.7451
86.4993,63.3144,32090,14894,0.464133,0.370985,32.8163
86.5993,63.3154,32102.8,14911.5,0.464492,0.370705,32.8876
86.6992,63.3164,32115.6,14928.9,0.46485,0.370425,32.9589
86.7992,63.3175,32128.4,14946.4,0.465208,0.370146,33.0304
86.8992,63.3185,32141.2,14963.9,0.465566,0.369868,33.1019
86.9992,63.3195,32154.1,14981.3,0.465923,0.36959,33.1736
87.0992,63.3205,32166.9,14998.8,0.46628,0.369313,33.2453
87.1992,63.3216,32179.7,15016.2,0.466637,0.369037,33.317
87.2992,63.3226,32192.5,15033.7,0.466994,0.368761,33.3889
87.3992,63.3236,32205.4,15051.2,0.46735,0.368486,33.4609
87.4992,63.3246,32218.2,15068.6,0.467706,0.368211,33.5329
87.5992,63.3256,32231,15086.1,0.468062,0.367937,33.605
87.6992,63.3266,32243.8,15103.6,0.468417,0.367664,33.6772
87.7992,63.3276,32256.6,15121,0.468772,0.367391,33.7495
87.8992,63.3286,32269.5,15138.5,0.469127,0.367119,33.8219
87.9992,63.3296,32282.3,15155.9,0.469482,0.366847,33.8943
88.0992,63.3306,32295.1,15173.4,0.469836,0.366576,33.9668
88.1992,63.3316,32307.9,15190.9,0.47019,0.366306,34.0394
88.2992,63.3326,32320.7,15208.3,0.470544,0.366037,34.1121
88.3992,63.3336,32333.6,15225.8,0.470897,0.365767,34.1849
88.4992,63.3346,32346.4,15243.2,0.47125,0.365499,34.2578
88.5992,63.3356,32359.2,15260.7,0.471603,0.365231,34.3307
88.6992,63.3366,32372,15278.2,0.471956,0.364964,34.4037
88.7992,63.3375,32384.8,15295.6,0.472308,0.364697,34.4768
88.8992,63.3385,32397.7,15313.1,0.47266,0.364431,34.55
88.9992,63.3395,32410.5,15330.6,0.473012,0.364166,34.6233
89.0992,63.3405,32423.3,15348,0.473364,0.363901,34.6966
89.1992,63.3414,32436.1,15365.5,0.473715,0.363637,34.7701
89.2992,63.3424,32448.9,15382.9,0.474066,0.363373,34.8436
89.3992,63.3434,32461.8,15400.4,0.474416,0.36311,34.9172
89.4992,63.3443,32474.6,15417.9,0.474767,0.362848,34.9909
89.5992,63.3453,32487.4,15435.3,0.475117,0.362586,35.0646
89.6992,63.3463,32500.2,15452.8,0.475467,0.362325,35.1385
89.7992,63.3472,32513,15470.2,0.475816,0.362064,35.2124
89.8992,63.3482,32525.9,15487.7,0.476166,0.361804,35.2864
89.9992,63.3491,32538.7,15505.2,0.476515,0.361544,35.3605
90.0992,63.3501,32551.5,15522.6,0.476863,0.361285,35.4347
90.1992,63.351,32564.3,15540.1,0.477212,0.361027,35.5089
90.2992,63.352,32577.2,15557.5,0.47756,0.360769,35.5833
90.3992,63.3529,32590,15575,0.477908,0.360512,35.6577
90.4992,63.3538,32602.8,15592.5,0.478255,0.360255,35.7322
90.5992,63.3548,32615.6,15609.9,0.478603,0.359999,35.8068
90.6992,63.3557,32628.4,15627.4,0.47895,0.359743,35.8815
90.7992,63.3566,32641.3,15644.8,0.479297,0.359488,35.9562
90.8992,63.3576,32654.1,15662.3,0.479643,0.359234,36.031
90.9992,63.3585,32666.9,15679.8,0.479989,0.35898,36.106
91.0992,63.3594,32679.7,15697.2,0.480335,0.358727,36.181
91.1992,63.3603,32692.5,15714.7,0.480681,0.358474,36.256
91.2992,63.3613,32705.4,15732.1,0.481026,0.358222,36.3312
91.3992,63.3622,32718.2,15749.6,0.481371,0.35797,36.4065
91.4992,63.3631,32731,15767.1,0.481716,0.357719,36.4818
91.5992,63.364,32743.8,15784.5,0.482061,0.357469,36.5572
91.6992,63.3649,32756.6,15802,0.482405,0.357219,36.6327
91.7992,63.3658,32769.5,15819.4,0.482749,0.356969,36.7083
91.8992,63.3667,32782.3,15836.9,0.483093,0.35672,36.7839
91.9992,63.3676,32795.1,15854.4,0.483437,0.356472,36.8597
92.0992,63.3685,32807.9,15871.8,0.48378,0.356224,36.9355
92.1992,63.3694,32820.7,15889.3,0.484123,0.355977,37.0114
92.2992,63.3703,32833.6,15906.7,0.484465,0.35573,37.0874
92.3992,63.3712,32846.4,15924.2,0.484808,0.355484,37.1634
92.4992,63.3721,32859.2,15941.6,0.48515,0.355238,37.2396
92.5992,63.373,32872,15959.1,0.485492,0.354993,37.3158
92.6992,63.3739,32884.8,15976.6,0.485833,0.354748,37.3921
92.7992,63.3748,32897.7,15994,0.486175,0.354504,37.4685
92.8992,63.3757,32910.5,16011.5,0.486516,0.35426,37.545
92.9992,63.3765,32923.3,16028.9,0.486857,0.354017,37.6216
93.0992,63.3774,32936.1,16046.4,0.487197,0.353775,37.6982
93.1992,63.3783,32949,16063.8,0.487537,0.353533,37.775
93.2991,63.3792,32961.8,16081.3,0.487877,0.353291,37.8518
93.3991,63.38,32974.6,16098.8,0.488217,0.35305,37.9287
93.4991,63.3809,32987.4,16116.2,0.488557,0.35281,38.0056
93.5991,63.3818,33000.2,16133.7,0.488896,0.35257,38.0827
93.6991,63.3826,33013.1,16151.1,0.489235,0.35233,38.1598
93.7991,63.3835,33025.9,16168.6,0.489573,0.352091,38.2371
93.8991,63.3843,33038.7,16186,0.489912,0.351853,38.3144
93.9991,63.3852,33051.5,16203.5,0.49025,0.351615,38.3918
94.0991,63.386,33064.3,16221,0.490588,0.351378,38.4692
94.1991,63.3869,33077.2,16238.4,0.490925,0.351141,38.5468
94.2991,63.3877,33090,16255.9,0.491262,0.350904,38.6244
94.3991,63.3886,33102.8,16273.3,0.491599,0.350668,38.7021
94.4991,63.3894,33115.6,16290.8,0.491936,0.350433,38.7799
94.5991,63.3903,33128.4,16308.2,0.492273,0.350198,38.8578
94.6991,63.3911,33141.3,16325.7,0.492609,0.349964,38.9358
94.7991,63.3919,33154.1,16343.1,0.492945,0.34973,39.0138
94.8991,63.3928,33166.9,16360.6,0.493281,0.349496,39.092
94.9991,63.3936,33179.7,16378,0.493616,0.349263,39.1702
95.0991,63.3944,33192.5,16395.5,0.493951,0.349031,39.2485
95.1991,63.3953,33205.4,16413,0.494286,0.348799,39.3268
95.2991,63.3961,33218.2,16430.4,0.494621,0.348568,39.4053
95.3991,63.3969,33231,16447.9,0.494955,0.348337,39.4838
95.4991,63.3977,33243.8,16465.3,0.495289,0.348106,39.5625
95.5991,63.3985,33256.6,16482.8,0.495623,0.347876,39.6412
95.6991,63.3993,33269.5,16500.2,0.495957,0.347647,39.72
95.7991,63.4001,33282.3,16517.7,0.49629,0.347418,39.7988
95.8991,63.401,33295.1,16535.1,0.496623,0.347189,39.8778
95.9991,63.4018,33307.9,16552.6,0.496956,0.346961,39.9568
96.0991,63.4026,33320.8,16570,0.497288,0.346733,40.0359
96.1991,63.4034,33333.6,16587.5,0.497621,0.346506,40.1151
96.2991,63.4042,33346.4,16604.9,0.497953,0.346279,40.1944
96.3991,63.405,33359.2,16622.4,0.498285,0.346053,40.2738
96.4991,63.4057,33372,16639.8,0.498616,0.345827,40.3532
96.5991,63.4065,33384.9,16657.3,0.498947,0.345602,40.4328
96.6991,63.4073,33397.7,16674.7,0.499278,0.345377,40.5124
96.7991,63.4081,33410.5,16692.2,0.499609,0.345153,40.5921
96.8991,63.4089,33423.3,16709.6,0.499939,0.344929,40.6718
96.9991,63.4097,33436.1,16727.1,0.50027,0.344706,40.7517
97.0991,63.4104,33449,16744.5,0.5006,0.344483,40.8316
97.1991,63.4112,33461.8,16762,0.500929,0.34426,40.9117
97.2991,63.412,33474.6,16779.4,0.501259,0.344038,40.9918
97.3991,63.4128,33487.4,16796.9,0.501588,0.343817,41.072
97.4991,63.4135,33500.2,16814.3,0.501917,0.343595,41.1522
97.5991,63.4143,33513.1,16831.8,0.502245,0.343375,41.2326
97.6991,63.4151,33525.9,16849.2,0.502574,0.343155,41.313
97.7991,63.4158,33538.7,16866.7,0.502902,0.342935,41.3935
97.8991,63.4166,33551.5,16884.1,0.50323,0.342715,41.4741
97.9991,63.4173,33564.3,16901.6,0.503557,0.342497,41.5548
98.0991,63.4181,33577.2,16919,0.503885,0.342278,41.6356
98.1991,63.4188,33590,16936.5,0.504212,0.34206,41.7164
98.2991,63.4196,33602.8,16953.9,0.504538,0.341843,41.7974
98.3991,63.4203,33615.6,16971.4,0.504865,0.341625,41.8784
98.4991,63.4211,33628.4,16988.8,0.505191,0.341409,41.9595
98.5991,63.4218,33641.3,17006.2,0.505517,0.341193,42.0406
98.6991,63.4225,33654.1,17023.7,0.505843,0.340977,42.1219
98.7991,63.4233,33666.9,17041.1,0.506169,0.340761,42.2032
98.8991,63.424,33679.7,17058.6,0.506494,0.340547,42.2847
98.9991,63.4247,33692.6,17076,0.506819,0.340332,42.3662
99.0991,63.4255,33705.4,17093.5,0.507144,0.340118,42.4478
99.1991,63.4262,33718.2,17110.9,0.507468,0.339904,42.5294
99.2991,63.4269,33731,17128.4,0.507793,0.339691,42.6112
99.3991,63.4276,33743.8,17145.8,0.508117,0.339478,42.693
99.4991,63.4284,33756.7,17163.2,0.50844,0.339266,42.7749
99.5991,63.4291,33769.5,17180.7,0.508764,0.339054,42.8569
99.6991,63.4298,33782.3,17198.1,0.509087,0.338843,42.939
99.799,63.4305,33795.1,17215.6,0.50941,0.338632,43.0212
99.899,63.4312,33807.9,17233,0.509733,0.338421,43.1034
99.999,63.4319,33820.8,17250.5,0.510055,0.338211,43.1858
100.099,63.4326,33833.6,17267.9,0.510378,0.338001,43.2682
100.199,63.4333,33846.4,17285.3,0.5107,0.337792,43.3507
100.299,63.434,33859.2,17302.8,0.511021,0.337583,43.4332
100.399,63.4347,33872,17320.2,0.511343,0.337374,43.5159
100.499,63.4354,33884.9,17337.7,0.511664,0.337166,43.5986
100.599,63.4361,33897.7,17355.1,0.511985,0.336958,43.6815
100.699,63.4368,33910.5,17372.5,0.512306,0.336751,43.7644
100.799,63.4374,33923.3,17390,0.512626,0.336544,43.8474
100.899,63.4381,33936.1,17407.4,0.512946,0.336338,43.9304
100.999,63.4388,33949,17424.9,0.513266,0.336132,44.0136
101.099,63.4395,33961.8,17442.3,0.513586,0.335926,44.0968
101.199,63.4402,33974.6,17459.7,0.513905,0.335721,44.1801
101.299,63.4408,33987.4,17477.2,0.514225,0.335516,44.2635
101.399,63.4415,34000.2,17494.6,0.514544,0.335311,44.347
101.499,63.4422,34013.1,17512,0.514862,0.335107,44.4306
101.599,63.4428,34025.9,17529.5,0.515181,0.334904,44.5142
101.699,63.4435,34038.7,17546.9,0.515499,0.3347,44.598
101.799,63.4441,34051.5,17564.4,0.515817,0.334498,44.6818
101.899,63.4448,34064.4,17581.8,0.516135,0.334295,44.7657
101.999,63.4455,34077.2,17599.2,0.516452,0.334093,44.8497
102.099,63.4461,34090,17616.7,0.516769,0.333891,44.9337
102.199,63.4468,34102.8,17634.1,0.517086,0.33369,45.0179
102.299,63.4474,34115.6,17651.5,0.517403,0.333489,45.1021
102.399,63.448,34128.5,17669,0.517719,0.333289,45.1864
102.499,63.4487,34141.3,17686.4,0.518036,0.333089,45.2708
102.599,63.4493,34154.1,17703.8,0.518352,0.332889,45.3552
102.699,63.45,34166.9,17721.3,0.518667,0.33269,45.4398
102.799,63.4506,34179.7,17738.7,0.518983,0.332491,45.5244
102.899,63.4512,34192.6,17756.1,0.519298,0.332292,45.6092
102.999,63.4519,34205.4,17773.6,0.519613,0.332094,45.694
103.099,63.4525,34218.2,17791,0.519928,0.331897,45.7788
103.199,63.4531,34231,17808.4,0.520242,0.331699,45.8638
103.299,63.4537,34243.8,17825.8,0.520556,0.331502,45.9489
103.399,63.4543,34256.7,17843.3,0.52087,0.331306,46.034
103.499,63.455,34269.5,17860.7,0.521184,0.331109,46.1192
103.599,63.4556,34282.3,17878.1,0.521498,0.330914,46.2045
103.699,63.4562,34295.1,17895.6,0.521811,0.330718,46.2899
103.799,63.4568,34307.9,17913,0.522124,0.330523,46.3753
103.899,63.4574,34320.8,17930.4,0.522437,0.330328,46.4609
103.999,63.458,34333.6,17947.9,0.522749,0.330134,46.5465
104.099,63.4586,34346.4,17965.3,0.523061,0.32994,46.6322
104.199,63.4592,34359.2,17982.7,0.523373,0.329746,46.718
104.299,63.4598,34372,18000.1,0.523685,0.329553,46.8039
104.399,63.4604,34384.9,18017.6,0.523997,0.32936,46.8898
104.499,63.461,34397.7,18035,0.524308,0.329168,46.9759
104.599,63.4616,34410.5,18052.4,0.524619,0.328976,47.062
104.699,63.4621,34423.3,18069.8,0.52493,0.328784,47.1482
104.799,63.4627,34436.1,18087.3,0.52524,0.328592,47.2345
104.899,63.4633,34449,18104.7,0.525551,0.328401,47.3208
104.999,63.4639,34461.8,18122.1,0.525861,0.328211,47.4073
105.099,63.4644,34474.6,18139.5,0.526171,0.32802,47.4938
105.199,63.465,34487.4,18157,0.52648,0.327831,47.5804
105.299,63.4656,34500.3,18174.4,0.52679,0.327641,47.6671
105.399,63.4662,34513.1,18191.8,0.527099,0.327452,47.7539
105.499,63.4667,34525.9,18209.2,0.527408,0.327263,47.8408
105.599,63.4673,34538.7,18226.6,0.527716,0.327074,47.9277
105.699,63.4678,34551.5,18244.1,0.528024,0.326886,48.0147
105.799,63.4684,34564.4,18261.5,0.528333,0.326698,48.1018
105.899,63.4689,34577.2,18278.9,0.528641,0.326511,48.189
105.999,63.4695,34590,18296.3,0.528948,0.326324,48.2763
106.099,63.47,34602.8,18313.7,0.529256,0.326137,48.3636
106.199,63.4706,34615.6,18331.2,0.529563,0.325951,48.4511
106.299,63.4711,34628.5,18348.6,0.52987,0.325765,48.5386
106.399,63.4717,34641.3,18366,0.530176,0.325579,48.6262
106.499,63.4722,34654.1,18383.4,0.530483,0.325394,48.7139
106.599,63.4727,34666.9,18400.8,0.530789,0.325209,48.8017
106.699,63.4733,34679.7,18418.2,0.531095,0.325024,48.8895
106.799,63.4738,34692.6,18435.7,0.531401,0.32484,48.9774
106.899,63.4743,34705.4,18453.1,0.531706,0.324656,49.0654
106.999,63.4749,34718.2,18470.5,0.532011,0.324472,49.1535
107.099,63.4754,34731,18487.9,0.532317,0.324289,49.2417
107.199,63.4759,34743.8,18505.3,0.532621,0.324106,49.33
107.299,63.4764,34756.7,18522.7,0.532926,0.323924,49.4183
107.399,63.4769,34769.5,18540.1,0.53323,0.323741,49.5067
107.499,63.4774,34782.3,18557.6,0.533534,0.32356,49.5953
107.599,63.478,34795.1,18575,0.533838,0.323378,49.6838
107.699,63.4785,34807.9,18592.4,0.534142,0.323197,49.7725
107.799,63.479,34820.8,18609.8,0.534445,0.323016,49.8613
107.899,63.4795,34833.6,18627.2,0.534748,0.322835,49.9501
107.999,63.48,34846.4,18644.6,0.535051,0.322655,50.039
108.099,63.4805,34859.2,18662,0.535354,0.322475,50.128
108.199,63.481,34872.1,18679.4,0.535656,0.322296,50.2171
108.299,63.4814,34884.9,18696.8,0.535958,0.322117,50.3063
108.399,63.4819,34897.7,18714.2,0.53626,0.321938,50.3955
108.499,63.4824,34910.5,18731.6,0.536562,0.321759,50.4849
108.599,63.4829,34923.3,18749.1,0.536863,0.321581,50.5743
108.699,63.4834,34936.2,18766.5,0.537164,0.321403,50.6638
108.799,63.4839,34949,18783.9,0.537465,0.321225,50.7533
108.899,63.4843,34961.8,18801.3,0.537766,0.321048,50.843
108.999,63.4848,34974.6,18818.7,0.538067,0.320871,50.9328
109.099,63.4853,34987.4,18836.1,0.538367,0.320695,51.0226
109.199,63.4857,35000.3,18853.5,0.538667,0.320518,51.1125
109.299,63.4862,35013.1,18870.9,0.538967,0.320342,51.2025
109.399,63.4867,35025.9,18888.3,0.539266,0.320167,51.2925
109.499,63.4871,35038.7,18905.7,0.539566,0.319992,51.3827
109.599,63.4876,35051.5,18923.1,0.539865,0.319817,51.4729
109.699,63.488,35064.4,18940.5,0.540164,0.319642,51.5633
109.799,63.4885,35077.2,18957.9,0.540462,0.319468,51.6537
109.899,63.4889,35090,18975.3,0.540761,0.319294,51.7441
109.999,63.4894,35102.8,18992.7,0.541059,0.31912,51.8347
110.099,63.4898,35115.6,19010.1,0.541357,0.318946,51.9254
110.199,63.4903,35128.5,19027.5,0.541654,0.318773,52.0161
110.299,63.4907,35141.3,19044.9,0.541952,0.318601,52.1069
110.399,63.4911,35154.1,19062.3,0.542249,0.318428,52.1978
110.499,63.4916,35166.9,19079.7,0.542546,0.318256,52.2888
110.599,63.492,35179.8,19097.1,0.542843,0.318084,52.3798
110.699,63.4924,35192.6,19114.5,0.543139,0.317913,52.471
110.799,63.4929,35205.4,19131.9,0.543436,0.317741,52.5622
110.899,63.4933,35218.2,19149.3,0.543732,0.317571,52.6535
110.999,63.4937,35231,19166.7,0.544028,0.3174,52.7449
111.099,63.4941,35243.9,19184,0.544323,0.31723,52.8364
111.199,63.4945,35256.7,19201.4,0.544619,0.31706,52.9279
111.299,63.4949,35269.5,19218.8,0.544914,0.31689,53.0196
111.399,63.4954,35282.3,19236.2,0.545209,0.316721,53.1113
111.499,63.4958,35295.1,19253.6,0.545503,0.316552,53.2031
111.599,63.4962,35308,19271,0.545798,0.316383,53.295
111.699,63.4966,35320.8,19288.4,0.546092,0.316214,53.387
111.799,63.497,35333.6,19305.8,0.546386,0.316046,53.479
111.899,63.4974,35346.4,19323.2,0.54668,0.315878,53.5711
111.999,63.4978,35359.2,19340.6,0.546973,0.315711,53.6634
112.099,63.4981,35372.1,19357.9,0.547267,0.315543,53.7556
112.199,63.4985,35384.9,19375.3,0.54756,0.315376,53.848
112.299,63.4989,35397.7,19392.7,0.547853,0.31521,53.9405
112.399,63.4993,35410.5,19410.1,0.548145,0.315043,54.033
112.499,63.4997,35423.3,19427.5,0.548438,0.314877,54.1257
112.599,63.5001,35436.2,19444.9,0.54873,0.314712,54.2184
112.699,63.5004,35449,19462.3,0.549022,0.314546,54.3112
112.799,63.5008,35461.8,19479.6,0.549313,0.314381,54.404
112.899,63.5012,35474.6,19497,0.549605,0.314216,54.497
112.999,63.5015,35487.4,19514.4,0.549896,0.314051,54.59
113.099,63.5019,35500.3,19531.8,0.550187,0.313887,54.6831
113.199,63.5023,35513.1,19549.2,0.550478,0.313723,54.7764
113.299,63.5026,35525.9,19566.5,0.550768,0.313559,54.8696
113.399,63.503,35538.7,19583.9,0.551059,0.313396,54.963
113.499,63.5033,35551.6,19601.3,0.551349,0.313233,55.0565
113.599,63.5037,35564.4,19618.7,0.551639,0.31307,55.15
113.699,63.504,35577.2,19636.1,0.551928,0.312907,55.2436
113.799,63.5044,35590,19653.4,0.552218,0.312745,55.3373
113.899,63.5047,35602.8,19670.8,0.552507,0.312583,55.4311
113.999,63.5051,35615.7,19688.2,0.552796,0.312421,55.5249
114.099,63.5054,35628.5,19705.6,0.553085,0.31226,55.6189
114.199,63.5057,35641.3,19722.9,0.553373,0.312099,55.7129
114.299,63.5061,35654.1,19740.3,0.553662,0.311938,55.807
114.399,63.5064,35666.9,19757.7,0.55395,0.311777,55.9012
114.499,63.5067,35679.8,19775.1,0.554238,0.311617,55.9955
114.599,63.5071,35692.6,19792.4,0.554525,0.311457,56.0898
114.699,63.5074,35705.4,19809.8,0.554813,0.311297,56.1843
114.799,63.5077,35718.2,19827.2,0.5551,0.311137,56.2788
114.899,63.508,35731,19844.5,0.555387,0.310978,56.3734
114.999,63.5083,35743.9,19861.9,0.555673,0.310819,56.4681
115.099,63.5086,35756.7,19879.3,0.55596,0.310661,56.5629
115.199,63.5089,35769.5,19896.6,0.556246,0.310502,56.6577
115.299,63.5092,35782.3,19914,0.556532,0.310344,56.7526
115.399,63.5095,35795.1,19931.4,0.556818,0.310186,56.8476
115.499,63.5098,35808,19948.7,0.557104,0.310029,56.9427
115.599,63.5101,35820.8,19966.1,0.557389,0.309872,57.0379
115.699,63.5104,35833.6,19983.5,0.557674,0.309715,57.1332
115.799,63.5107,35846.4,20000.8,0.557959,0.309558,57.2285
115.899,63.511,35859.2,20018.2,0.558244,0.309401,57.324
115.999,63.5113,35872.1,20035.6,0.558528,0.309245,57.4195
116.099,63.5116,35884.9,20052.9,0.558813,0.309089,57.5151
116.199,63.5119,35897.7,20070.3,0.559097,0.308934,57.6107
116.299,63.5121,35910.5,20087.6,0.55938,0.308778,57.7065
116.399,63.5124,35923.4,20105,0.559664,0.308623,57.8023
116.499,63.5127,35936.2,20122.4,0.559947,0.308468,57.8983
116.599,63.513,35949,20139.7,0.56023,0.308314,57.9943
116.699,63.5132,35961.8,20157.1,0.560513,0.308159,58.0903
116.799,63.5135,35974.6,20174.4,0.560796,0.308005,58.1865
116.899,63.5138,35987.5,20191.8,0.561079,0.307851,58.2828
116.999,63.514,36000.3,20209.1,0.561361,0.307698,58.3791
117.099,63.5143,36013.1,20226.5,0.561643,0.307545,58.4755
117.199,63.5145,36025.9,20243.9,0.561925,0.307392,58.572
117.299,63.5148,36038.7,20261.2,0.562207,0.307239,58.6686
117.399,63.515,36051.6,20278.6,0.562488,0.307086,58.7652
117.499,63.5153,36064.4,20295.9,0.562769,0.306934,58.862
117.599,63.5155,36077.2,20313.3,0.56305,0.306782,58.9588
117.699,63.5158,36090,20330.6,0.563331,0.30663,59.0557
117.799,63.516,36102.8,20348,0.563611,0.306479,59.1527
117.899,63.5162,36115.7,20365.3,0.563891,0.306328,59.2498
117.999,63.5165,36128.5,20382.7,0.564172,0.306177,59.347
118.099,63.5167,36141.3,20400,0.564451,0.306026,59.4442
118.199,63.5169,36154.1,20417.4,0.564731,0.305876,59.5415
118.299,63.5171,36166.9,20434.7,0.56501,0.305725,59.6389
118.399,63.5174,36179.8,20452,0.56529,0.305576,59.7364
118.499,63.5176,36192.6,20469.4,0.565569,0.305426,59.834
118.599,63.5178,36205.4,20486.7,0.565847,0.305276,59.9316
118.699,63.518,36218.2,20504.1,0.566126,0.305127,60.0294
118.799,63.5182,36231,20521.4,0.566404,0.304978,60.1272
118.899,63.5184,36243.9,20538.8,0.566682,0.30483,60.2251
118.999,63.5186,36256.7,20556.1,0.56696,0.304681,60.323
119.099,63.5188,36269.5,20573.4,0.567238,0.304533,60.4211
119.199,63.519,36282.3,20590.8,0.567515,0.304385,60.5193
119.299,63.5192,36295.1,20608.1,0.567793,0.304237,60.6175
119.399,63.5194,36308,20625.5,0.56807,0.30409,60.7158
119.499,63.5196,36320.8,20642.8,0.568346,0.303943,60.8142
119.599,63.5198,36333.6,20660.1,0.568623,0.303796,60.9127
119.699,63.52,36346.4,20677.5,0.568899,0.303649,61.0112
119.799,63.5202,36359.3,20694.8,0.569175,0.303503,61.1099
119.899,63.5204,36372.1,20712.1,0.569451,0.303357,61.2086
119.999,63.5205,36384.9,20729.5,0.569727,0.303211,61.3074
120.099,63.5207,36397.7,20746.8,0.570002,0.303065,61.4063
120.199,63.5209,36410.5,20764.1,0.570278,0.302919,61.5052
120.299,63.5211,36423.4,20781.5,0.570553,0.302774,61.6043
120.399,63.5212,36436.2,20798.8,0.570828,0.302629,61.7034
120.499,63.5214,36449,20816.1,0.571102,0.302484,61.8026
120.599,63.5216,36461.8,20833.4,0.571377,0.30234,61.9019
120.699,63.5217,36474.6,20850.8,0.571651,0.302196,62.0013
120.799,63.5219,36487.5,20868.1,0.571925,0.302052,62.1008
120.899,63.522,36500.3,20885.4,0.572199,0.301908,62.2003
120.999,63.5222,36513.1,20902.7,0.572472,0.301764,62.2999
121.099,63.5223,36525.9,20920.1,0.572746,0.301621,62.3997
121.199,63.5225,36538.7,20937.4,0.573019,0.301478,62.4995
121.299,63.5226,36551.6,20954.7,0.573292,0.301335,62.5993
121.399,63.5227,36564.4,20972,0.573564,0.301192,62.6993
121.499,63.5229,36577.2,20989.3,0.573837,0.30105,62.7993
121.599,63.523,36590,21006.7,0.574109,0.300908,62.8994
121.699,63.5232,36602.8,21024,0.574381,0.300766,62.9996
121.799,63.5233,36615.7,21041.3,0.574653,0.300624,63.0999
121.899,63.5234,36628.5,21058.6,0.574925,0.300483,63.2003
121.999,63.5235,36641.3,21075.9,0.575196,0.300342,63.3008
122.099,63.5236,36654.1,21093.3,0.575467,0.300201,63.4013
122.199,63.5238,36666.9,21110.6,0.575738,0.30006,63.5019
122.299,63.5239,36679.8,21127.9,0.576009,0.29992,63.6026
122.399,63.524,36692.6,21145.2,0.57628,0.299779,63.7034
122.499,63.5241,36705.4,21162.5,0.57655,0.299639,63.8042
122.599,63.5242,36718.2,21179.8,0.57682,0.299499,63.9052
122.699,63.5243,36731.1,21197.1,0.57709,0.29936,64.0062
