Q	H	P	Ph	ni	e	dHu
84.0993	104.31	43021.3	23856.9	0.554537	0.511553	31.13
84.1993	104.31	43042.7	23885.3	0.554922	0.5112	31.1993
84.2993	104.31	43064.1	23913.8	0.555306	0.510848	31.2687
84.3993	104.31	43085.6	23942.2	0.555689	0.510497	31.3382
84.4993	104.311	43107	23970.6	0.556072	0.510146	31.4077
84.5993	104.311	43128.4	23999	0.556455	0.509797	31.4774
84.6993	104.311	43149.8	24027.4	0.556837	0.509448	31.5471
84.7993	104.311	43171.3	24055.9	0.55722	0.5091	31.6169
84.8993	104.312	43192.7	24084.3	0.557601	0.508752	31.6868
84.9993	104.312	43214.1	24112.7	0.557982	0.508406	31.7568
85.0993	104.312	43235.6	24141.2	0.558363	0.50806	31.8268
85.1993	104.312	43257	24169.6	0.558744	0.507715	31.897
85.2993	104.313	43278.4	24198	0.559124	0.507371	31.9672
85.3993	104.313	43299.8	24226.4	0.559504	0.507028	32.0375
85.4993	104.313	43321.3	24254.9	0.559883	0.506686	32.1079
85.5993	104.313	43342.7	24283.3	0.560262	0.506344	32.1783
85.6993	104.314	43364.1	24311.7	0.560641	0.506003	32.2489
85.7993	104.314	43385.6	24340.1	0.561019	0.505663	32.3195
85.8993	104.314	43407	24368.6	0.561397	0.505324	32.3902
85.9993	104.314	43428.4	24397	0.561775	0.504986	32.461
86.0993	104.315	43449.8	24425.4	0.562152	0.504648	32.5319
86.1993	104.315	43471.3	24453.8	0.562529	0.504311	32.6029
86.2993	104.315	43492.7	24482.3	0.562905	0.503975	32.6739
86.3993	104.315	43514.1	24510.7	0.563282	0.50364	32.7451
86.4993	104.316	43535.6	24539.1	0.563657	0.503306	32.8163
86.5993	104.316	43557	24567.6	0.564033	0.502972	32.8876
86.6992	104.316	43578.4	24596	0.564408	0.502639	32.9589
86.7992	104.316	43599.8	24624.4	0.564782	0.502307	33.0304
86.8992	104.317	43621.3	24652.8	0.565157	0.501975	33.1019
86.9992	104.317	43642.7	24681.3	0.565531	0.501645	33.1736
87.0992	104.317	43664.1	24709.7	0.565904	0.501315	33.2453
87.1992	104.318	43685.6	24738.1	0.566277	0.500986	33.317
87.2992	104.318	43707	24766.6	0.56665	0.500657	33.3889
87.3992	104.318	43728.4	24795	0.567023	0.500329	33.4609
87.4992	104.318	43749.8	24823.4	0.567395	0.500002	33.5329
87.5992	104.319	43771.3	24851.9	0.567766	0.499676	33.605
87.6992	104.319	43792.7	24880.3	0.568138	0.499351	33.6772
87.7992	104.319	43814.1	24908.7	0.568509	0.499026	33.7495
87.8992	104.319	43835.6	24937.1	0.568879	0.498702	33.8219
87.9992	104.32	43857	24965.6	0.56925	0.498379	33.8943
88.0992	104.32	43878.4	24994	0.56962	0.498057	33.9668
88.1992	104.32	43899.8	25022.4	0.569989	0.497735	34.0394
88.2992	104.32	43921.3	25050.9	0.570358	0.497414	34.1121
88.3992	104.321	43942.7	25079.3	0.570727	0.497094	34.1849
88.4992	104.321	43964.1	25107.7	0.571096	0.496774	34.2578
88.5992	104.321	43985.5	25136.2	0.571464	0.496455	34.3307
88.6992	104.321	44007	25164.6	0.571832	0.496137	34.4037
88.7992	104.322	44028.4	25193	0.572199	0.49582	34.4768
88.8992	104.322	44049.8	25221.4	0.572566	0.495503	34.55
88.9992	104.322	44071.3	25249.9	0.572933	0.495187	34.6233
89.0992	104.322	44092.7	25278.3	0.573299	0.494872	34.6966
89.1992	104.323	44114.1	25306.7	0.573665	0.494557	34.7701
89.2992	104.323	44135.5	25335.2	0.574031	0.494243	34.8436
89.3992	104.323	44157	25363.6	0.574396	0.49393	34.9172
89.4992	104.323	44178.4	25392	0.574761	0.493618	34.9909
89.5992	104.324	44199.8	25420.5	0.575126	0.493306	35.0646
89.6992	104.324	44221.3	25448.9	0.57549	0.492995	35.1385
89.7992	104.324	44242.7	25477.3	0.575854	0.492685	35.2124
89.8992	104.324	44264.1	25505.8	0.576217	0.492375	35.2864
89.9992	104.325	44285.5	25534.2	0.576581	0.492066	35.3605
90.0992	104.325	44307	25562.6	0.576944	0.491758	35.4347
90.1992	104.325	44328.4	25591	0.577306	0.49145	35.5089
90.2992	104.325	44349.8	25619.5	0.577668	0.491143	35.5833
90.3992	104.325	44371.3	25647.9	0.57803	0.490837	35.6577
90.4992	104.326	44392.7	25676.3	0.578391	0.490531	35.7322
90.5992	104.326	44414.1	25704.8	0.578752	0.490226	35.8068
90.6992	104.326	44435.5	25733.2	0.579113	0.489922	35.8815
90.7992	104.326	44457	25761.6	0.579474	0.489619	35.9562
90.8992	104.327	44478.4	25790.1	0.579834	0.489316	36.031
90.9992	104.327	44499.8	25818.5	0.580193	0.489013	36.106
91.0992	104.327	44521.3	25846.9	0.580553	0.488712	36.181
91.1992	104.327	44542.7	25875.4	0.580912	0.488411	36.256
91.2992	104.328	44564.1	25903.8	0.58127	0.488111	36.3312
91.3992	104.328	44585.5	25932.2	0.581629	0.487811	36.4065
91.4992	104.328	44607	25960.7	0.581986	0.487512	36.4818
91.5992	104.328	44628.4	25989.1	0.582344	0.487214	36.5572
91.6992	104.329	44649.8	26017.5	0.582701	0.486916	36.6327
91.7992	104.329	44671.2	26045.9	0.583058	0.486619	36.7083
91.8992	104.329	44692.7	26074.4	0.583415	0.486323	36.7839
91.9992	104.329	44714.1	26102.8	0.583771	0.486027	36.8597
92.0992	104.33	44735.5	26131.2	0.584127	0.485732	36.9355
92.1992	104.33	44757	26159.7	0.584483	0.485438	37.0114
92.2992	104.33	44778.4	26188.1	0.584838	0.485144	37.0874
92.3992	104.33	44799.8	26216.5	0.585193	0.484851	37.1634
92.4992	104.33	44821.2	26245	0.585547	0.484558	37.2396
92.5992	104.331	44842.7	26273.4	0.585901	0.484267	37.3158
92.6992	104.331	44864.1	26301.8	0.586255	0.483975	37.3921
92.7992	104.331	44885.5	26330.2	0.586609	0.483685	37.4685
92.8992	104.331	44907	26358.7	0.586962	0.483395	37.545
92.9992	104.332	44928.4	26387.1	0.587315	0.483105	37.6216
93.0992	104.332	44949.8	26415.5	0.587667	0.482817	37.6982
93.1992	104.332	44971.2	26444	0.588019	0.482529	37.775
93.2991	104.332	44992.7	26472.4	0.588371	0.482241	37.8518
93.3991	104.332	45014.1	26500.8	0.588723	0.481954	37.9287
93.4991	104.333	45035.5	26529.2	0.589074	0.481668	38.0056
93.5991	104.333	45057	26557.7	0.589424	0.481382	38.0827
93.6991	104.333	45078.4	26586.1	0.589775	0.481097	38.1598
93.7991	104.333	45099.8	26614.5	0.590125	0.480813	38.2371
93.8991	104.333	45121.2	26643	0.590475	0.480529	38.3144
93.9991	104.334	45142.7	26671.4	0.590824	0.480246	38.3918
94.0991	104.334	45164.1	26699.8	0.591173	0.479963	38.4692
94.1991	104.334	45185.5	26728.2	0.591522	0.479681	38.5468
94.2991	104.334	45207	26756.7	0.59187	0.4794	38.6244
94.3991	104.335	45228.4	26785.1	0.592219	0.479119	38.7021
94.4991	104.335	45249.8	26813.5	0.592566	0.478838	38.7799
94.5991	104.335	45271.2	26841.9	0.592914	0.478559	38.8578
94.6991	104.335	45292.7	26870.4	0.593261	0.47828	38.9358
94.7991	104.335	45314.1	26898.8	0.593607	0.478001	39.0138
94.8991	104.336	45335.5	26927.2	0.593954	0.477723	39.092
94.9991	104.336	45357	26955.6	0.5943	0.477446	39.1702
95.0991	104.336	45378.4	26984.1	0.594646	0.477169	39.2485
95.1991	104.336	45399.8	27012.5	0.594991	0.476893	39.3268
95.2991	104.336	45421.2	27040.9	0.595336	0.476618	39.4053
95.3991	104.336	45442.7	27069.3	0.595681	0.476343	39.4838
95.4991	104.337	45464.1	27097.8	0.596026	0.476068	39.5625
95.5991	104.337	45485.5	27126.2	0.59637	0.475794	39.6412
95.6991	104.337	45507	27154.6	0.596713	0.475521	39.72
95.7991	104.337	45528.4	27183	0.597057	0.475249	39.7988
95.8991	104.337	45549.8	27211.5	0.5974	0.474976	39.8778
95.9991	104.338	45571.2	27239.9	0.597743	0.474705	39.9568
96.0991	104.338	45592.7	27268.3	0.598085	0.474434	40.0359
96.1991	104.338	45614.1	27296.7	0.598427	0.474163	40.1151
96.2991	104.338	45635.5	27325.1	0.598769	0.473894	40.1944
96.3991	104.338	45657	27353.6	0.59911	0.473624	40.2738
96.4991	104.338	45678.4	27382	0.599452	0.473356	40.3532
96.5991	104.339	45699.8	27410.4	0.599792	0.473087	40.4328
96.6991	104.339	45721.2	27438.8	0.600133	0.47282	40.5124
96.7991	104.339	45742.7	27467.2	0.600473	0.472553	40.5921
96.8991	104.339	45764.1	27495.7	0.600813	0.472286	40.6718
96.9991	104.339	45785.5	27524.1	0.601152	0.47202	40.7517
97.0991	104.339	45806.9	27552.5	0.601492	0.471755	40.8316
97.1991	104.34	45828.4	27580.9	0.60183	0.47149	40.9117
97.2991	104.34	45849.8	27609.3	0.602169	0.471225	40.9918
97.3991	104.34	45871.2	27637.7	0.602507	0.470962	41.072
97.4991	104.34	45892.7	27666.2	0.602845	0.470698	41.1522
97.5991	104.34	45914.1	27694.6	0.603182	0.470436	41.2326
97.6991	104.34	45935.5	27723	0.60352	0.470173	41.313
97.7991	104.341	45956.9	27751.4	0.603857	0.469912	41.3935
97.8991	104.341	45978.4	27779.8	0.604193	0.469651	41.4741
97.9991	104.341	45999.8	27808.2	0.604529	0.46939	41.5548
98.0991	104.341	46021.2	27836.6	0.604865	0.46913	41.6356
98.1991	104.341	46042.7	27865.1	0.605201	0.468871	41.7164
98.2991	104.341	46064.1	27893.5	0.605536	0.468612	41.7974
98.3991	104.341	46085.5	27921.9	0.605871	0.468353	41.8784
98.4991	104.342	46106.9	27950.3	0.606206	0.468095	41.9595
98.5991	104.342	46128.4	27978.7	0.60654	0.467838	42.0406
98.6991	104.342	46149.8	28007.1	0.606874	0.467581	42.1219
98.7991	104.342	46171.2	28035.5	0.607208	0.467325	42.2032
98.8991	104.342	46192.7	28063.9	0.607541	0.467069	42.2847
98.9991	104.342	46214.1	28092.3	0.607874	0.466813	42.3662
99.0991	104.342	46235.5	28120.8	0.608207	0.466559	42.4478
99.1991	104.342	46256.9	28149.2	0.608539	0.466304	42.5294
99.2991	104.343	46278.4	28177.6	0.608871	0.46605	42.6112
99.3991	104.343	46299.8	28206	0.609203	0.465797	42.693
99.4991	104.343	46321.2	28234.4	0.609534	0.465544	42.7749
99.5991	104.343	46342.7	28262.8	0.609865	0.465292	42.8569
99.6991	104.343	46364.1	28291.2	0.610196	0.46504	42.939
99.799	104.343	46385.5	28319.6	0.610527	0.464789	43.0212
99.899	104.343	46406.9	28348	0.610857	0.464538	43.1034
99.999	104.343	46428.4	28376.4	0.611187	0.464288	43.1858
100.099	104.343	46449.8	28404.8	0.611516	0.464038	43.2682
100.199	104.343	46471.2	28433.2	0.611845	0.463789	43.3507
100.299	104.344	46492.7	28461.6	0.612174	0.46354	43.4332
100.399	104.344	46514.1	28490	0.612503	0.463292	43.5159
100.499	104.344	46535.5	28518.4	0.612831	0.463044	43.5986
100.599	104.344	46556.9	28546.8	0.613159	0.462797	43.6815
100.699	104.344	46578.4	28575.2	0.613486	0.46255	43.7644
100.799	104.344	46599.8	28603.6	0.613814	0.462304	43.8474
100.899	104.344	46621.2	28632	0.614141	0.462058	43.9304
100.999	104.344	46642.6	28660.4	0.614467	0.461813	44.0136
101.099	104.344	46664.1	28688.8	0.614794	0.461568	44.0968
101.199	104.344	46685.5	28717.2	0.61512	0.461324	44.1801
101.299	104.344	46706.9	28745.6	0.615445	0.46108	44.2635
101.399	104.344	46728.4	28774	0.615771	0.460836	44.347
101.499	104.344	46749.8	28802.4	0.616096	0.460593	44.4306
101.599	104.344	46771.2	28830.7	0.616421	0.460351	44.5142
101.699	104.344	46792.6	28859.1	0.616745	0.460109	44.598
101.799	104.345	46814.1	28887.5	0.617069	0.459868	44.6818
101.899	104.345	46835.5	28915.9	0.617393	0.459627	44.7657
101.999	104.345	46856.9	28944.3	0.617717	0.459386	44.8497
102.099	104.345	46878.4	28972.7	0.61804	0.459146	44.9337
102.199	104.345	46899.8	29001.1	0.618363	0.458906	45.0179
102.299	104.345	46921.2	29029.5	0.618685	0.458667	45.1021
102.399	104.345	46942.6	29057.9	0.619008	0.458429	45.1864
102.499	104.345	46964.1	29086.2	0.619329	0.458191	45.2708
102.599	104.345	46985.5	29114.6	0.619651	0.457953	45.3552
102.699	104.345	47006.9	29143	0.619972	0.457716	45.4398
102.799	104.345	47028.4	29171.4	0.620293	0.457479	45.5244
102.899	104.345	47049.8	29199.8	0.620614	0.457242	45.6092
102.999	104.345	47071.2	29228.1	0.620935	0.457007	45.694
103.099	104.345	47092.6	29256.5	0.621255	0.456771	45.7788
103.199	104.345	47114.1	29284.9	0.621574	0.456536	45.8638
103.299	104.345	47135.5	29313.3	0.621894	0.456302	45.9489
103.399	104.345	47156.9	29341.7	0.622213	0.456068	46.034
103.499	104.345	47178.4	29370	0.622532	0.455834	46.1192
103.599	104.345	47199.8	29398.4	0.62285	0.455601	46.2045
103.699	104.345	47221.2	29426.8	0.623169	0.455368	46.2899
103.799	104.345	47242.6	29455.1	0.623487	0.455136	46.3753
103.899	104.345	47264.1	29483.5	0.623804	0.454904	46.4609
103.999	104.345	47285.5	29511.9	0.624121	0.454673	46.5465
104.099	104.345	47306.9	29540.3	0.624438	0.454442	46.6322
104.199	104.345	47328.4	29568.6	0.624755	0.454211	46.718
104.299	104.345	47349.8	29597	0.625071	0.453981	46.8039
104.399	104.345	47371.2	29625.4	0.625387	0.453752	46.8898
104.499	104.345	47392.6	29653.7	0.625703	0.453523	46.9759
104.599	104.345	47414.1	29682.1	0.626019	0.453294	47.062
104.699	104.345	47435.5	29710.5	0.626334	0.453066	47.1482
104.799	104.345	47456.9	29738.8	0.626649	0.452838	47.2345
104.899	104.344	47478.4	29767.2	0.626963	0.45261	47.3208
104.999	104.344	47499.8	29795.5	0.627277	0.452383	47.4073
105.099	104.344	47521.2	29823.9	0.627591	0.452157	47.4938
105.199	104.344	47542.6	29852.3	0.627905	0.451931	47.5804
105.299	104.344	47564.1	29880.6	0.628218	0.451705	47.6671
105.399	104.344	47585.5	29909	0.628531	0.45148	47.7539
105.499	104.344	47606.9	29937.3	0.628844	0.451255	47.8408
105.599	104.344	47628.4	29965.7	0.629156	0.45103	47.9277
105.699	104.344	47649.8	29994	0.629468	0.450806	48.0147
105.799	104.344	47671.2	30022.4	0.62978	0.450583	48.1018
105.899	104.344	47692.6	30050.7	0.630092	0.45036	48.189
105.999	104.344	47714.1	30079.1	0.630403	0.450137	48.2763
106.099	104.344	47735.5	30107.4	0.630714	0.449915	48.3636
106.199	104.343	47756.9	30135.8	0.631024	0.449693	48.4511
106.299	104.343	47778.3	30164.1	0.631334	0.449472	48.5386
106.399	104.343	47799.8	30192.5	0.631644	0.44925	48.6262
106.499	104.343	47821.2	30220.8	0.631954	0.44903	48.7139
106.599	104.343	47842.6	30249.1	0.632263	0.44881	48.8017
106.699	104.343	47864.1	30277.5	0.632572	0.44859	48.8895
106.799	104.343	47885.5	30305.8	0.632881	0.44837	48.9774
106.899	104.343	47906.9	30334.2	0.633189	0.448151	49.0654
106.999	104.342	47928.3	30362.5	0.633498	0.447933	49.1535
107.099	104.342	47949.8	30390.8	0.633805	0.447715	49.2417
107.199	104.342	47971.2	30419.2	0.634113	0.447497	49.33
107.299	104.342	47992.6	30447.5	0.63442	0.44728	49.4183
107.399	104.342	48014.1	30475.8	0.634727	0.447063	49.5067
107.499	104.342	48035.5	30504.2	0.635034	0.446846	49.5953
107.599	104.341	48056.9	30532.5	0.63534	0.44663	49.6838
107.699	104.341	48078.3	30560.8	0.635646	0.446414	49.7725
107.799	104.341	48099.8	30589.1	0.635952	0.446199	49.8613
107.899	104.341	48121.2	30617.5	0.636257	0.445984	49.9501
107.999	104.341	48142.6	30645.8	0.636562	0.445769	50.039
108.099	104.341	48164.1	30674.1	0.636867	0.445555	50.128
108.199	104.34	48185.5	30702.4	0.637172	0.445342	50.2171
108.299	104.34	48206.9	30730.7	0.637476	0.445128	50.3063
108.399	104.34	48228.3	30759.1	0.63778	0.444915	50.3955
108.499	104.34	48249.8	30787.4	0.638083	0.444703	50.4849
108.599	104.34	48271.2	30815.7	0.638386	0.444491	50.5743
108.699	104.339	48292.6	30844	0.63869	0.444279	50.6638
108.799	104.339	48314.1	30872.3	0.638992	0.444067	50.7533
108.899	104.339	48335.5	30900.6	0.639295	0.443856	50.843
108.999	104.339	48356.9	30928.9	0.639597	0.443646	50.9328
109.099	104.339	48378.3	30957.2	0.639899	0.443436	51.0226
109.199	104.338	48399.8	30985.5	0.6402	0.443226	51.1125
109.299	104.338	48421.2	31013.8	0.640501	0.443016	51.2025
109.399	104.338	48442.6	31042.1	0.640802	0.442807	51.2925
109.499	104.338	48464.1	31070.4	0.641103	0.442599	51.3827
109.599	104.337	48485.5	31098.7	0.641403	0.44239	51.4729
109.699	104.337	48506.9	31127	0.641703	0.442182	51.5633
109.799	104.337	48528.3	31155.3	0.642003	0.441975	51.6537
109.899	104.336	48549.8	31183.6	0.642302	0.441768	51.7441
109.999	104.336	48571.2	31211.9	0.642601	0.441561	51.8347
110.099	104.336	48592.6	31240.2	0.6429	0.441354	51.9254
110.199	104.336	48614	31268.5	0.643199	0.441148	52.0161
110.299	104.335	48635.5	31296.8	0.643497	0.440943	52.1069
110.399	104.335	48656.9	31325.1	0.643795	0.440737	52.1978
110.499	104.335	48678.3	31353.3	0.644092	0.440532	52.2888
110.599	104.334	48699.8	31381.6	0.64439	0.440328	52.3798
110.699	104.334	48721.2	31409.9	0.644687	0.440124	52.471
110.799	104.334	48742.6	31438.2	0.644984	0.43992	52.5622
110.899	104.333	48764	31466.5	0.64528	0.439716	52.6535
110.999	104.333	48785.5	31494.7	0.645576	0.439513	52.7449
111.099	104.333	48806.9	31523	0.645872	0.43931	52.8364
111.199	104.332	48828.3	31551.3	0.646168	0.439108	52.9279
111.299	104.332	48849.8	31579.6	0.646463	0.438906	53.0196
111.399	104.332	48871.2	31607.8	0.646758	0.438704	53.1113
111.499	104.331	48892.6	31636.1	0.647052	0.438503	53.2031
111.599	104.331	48914	31664.3	0.647347	0.438302	53.295
111.699	104.331	48935.5	31692.6	0.647641	0.438102	53.387
111.799	104.33	48956.9	31720.9	0.647935	0.437902	53.479
111.899	104.33	48978.3	31749.1	0.648228	0.437702	53.5711
111.999	104.33	48999.8	31777.4	0.648521	0.437502	53.6634
112.099	104.329	49021.2	31805.6	0.648814	0.437303	53.7556
112.199	104.329	49042.6	31833.9	0.649107	0.437104	53.848
112.299	104.328	49064	31862.1	0.649399	0.436906	53.9405
112.399	104.328	49085.5	31890.4	0.649691	0.436708	54.033
112.499	104.328	49106.9	31918.6	0.649983	0.43651	54.1257
112.599	104.327	49128.3	31946.9	0.650274	0.436313	54.2184
112.699	104.327	49149.8	31975.1	0.650565	0.436116	54.3112
112.799	104.326	49171.2	32003.4	0.650856	0.435919	54.404
112.899	104.326	49192.6	32031.6	0.651147	0.435723	54.497
112.999	104.325	49214	32059.8	0.651437	0.435527	54.59
113.099	104.325	49235.5	32088.1	0.651727	0.435331	54.6831
113.199	104.325	49256.9	32116.3	0.652017	0.435136	54.7764
113.299	104.324	49278.3	32144.5	0.652306	0.434941	54.8696
113.399	104.324	49299.8	32172.8	0.652595	0.434747	54.963
113.499	104.323	49321.2	32201	0.652884	0.434552	55.0565
113.599	104.323	49342.6	32229.2	0.653172	0.434358	55.15
113.699	104.322	49364	32257.4	0.65346	0.434165	55.2436
113.799	104.322	49385.5	32285.7	0.653748	0.433972	55.3373
113.899	104.321	49406.9	32313.9	0.654036	0.433779	55.4311
113.999	104.321	49428.3	32342.1	0.654323	0.433586	55.5249
114.099	104.32	49449.8	32370.3	0.65461	0.433394	55.6189
114.199	104.32	49471.2	32398.5	0.654897	0.433202	55.7129
114.299	104.319	49492.6	32426.7	0.655183	0.433011	55.807
114.399	104.319	49514	32454.9	0.65547	0.432819	55.9012
114.499	104.318	49535.5	32483.1	0.655755	0.432629	55.9955
114.599	104.318	49556.9	32511.4	0.656041	0.432438	56.0898
114.699	104.317	49578.3	32539.6	0.656326	0.432248	56.1843
114.799	104.317	49599.8	32567.7	0.656611	0.432058	56.2788
114.899	104.316	49621.2	32595.9	0.656896	0.431868	56.3734
114.999	104.315	49642.6	32624.1	0.65718	0.431679	56.4681
115.099	104.315	49664	32652.3	0.657464	0.43149	56.5629
115.199	104.314	49685.5	32680.5	0.657748	0.431302	56.6577
115.299	104.314	49706.9	32708.7	0.658032	0.431114	56.7526
115.399	104.313	49728.3	32736.9	0.658315	0.430926	56.8476
115.499	104.313	49749.7	32765.1	0.658598	0.430738	56.9427
115.599	104.312	49771.2	32793.3	0.65888	0.430551	57.0379
115.699	104.311	49792.6	32821.4	0.659163	0.430364	57.1332
115.799	104.311	49814	32849.6	0.659445	0.430177	57.2285
115.899	104.31	49835.5	32877.8	0.659727	0.429991	57.324
115.999	104.309	49856.9	32905.9	0.660008	0.429805	57.4195
116.099	104.309	49878.3	32934.1	0.660289	0.42962	57.5151
116.199	104.308	49899.7	32962.3	0.66057	0.429434	57.6107
116.299	104.308	49921.2	32990.4	0.660851	0.429249	57.7065
116.399	104.307	49942.6	33018.6	0.661131	0.429065	57.8023
116.499	104.306	49964	33046.8	0.661411	0.42888	57.8983
116.599	104.306	49985.5	33074.9	0.661691	0.428696	57.9943
116.699	104.305	50006.9	33103.1	0.66197	0.428512	58.0903
116.799	104.304	50028.3	33131.2	0.662249	0.428329	58.1865
116.899	104.304	50049.7	33159.4	0.662528	0.428146	58.2828
116.999	104.303	50071.2	33187.5	0.662807	0.427963	58.3791
117.099	104.302	50092.6	33215.7	0.663085	0.427781	58.4755
117.199	104.301	50114	33243.8	0.663363	0.427598	58.572
117.299	104.301	50135.5	33271.9	0.663641	0.427417	58.6686
117.399	104.3	50156.9	33300.1	0.663918	0.427235	58.7652
117.499	104.299	50178.3	33328.2	0.664195	0.427054	58.862
117.599	104.299	50199.7	33356.3	0.664472	0.426873	58.9588
117.699	104.298	50221.2	33384.5	0.664749	0.426692	59.0557
117.799	104.297	50242.6	33412.6	0.665025	0.426512	59.1527
117.899	104.296	50264	33440.7	0.665301	0.426332	59.2498
117.999	104.296	50285.5	33468.8	0.665577	0.426152	59.347
118.099	104.295	50306.9	33496.9	0.665852	0.425973	59.4442
118.199	104.294	50328.3	33525	0.666127	0.425794	59.5415
118.299	104.293	50349.7	33553.2	0.666402	0.425615	59.6389
118.399	104.292	50371.2	33581.3	0.666676	0.425437	59.7364
118.499	104.292	50392.6	33609.4	0.666951	0.425258	59.834
118.599	104.291	50414	33637.5	0.667225	0.425081	59.9316
118.699	104.29	50435.4	33665.6	0.667498	0.424903	60.0294
118.799	104.289	50456.9	33693.7	0.667772	0.424726	60.1272
118.899	104.288	50478.3	33721.8	0.668045	0.424549	60.2251
118.999	104.288	50499.7	33749.8	0.668317	0.424372	60.323
119.099	104.287	50521.2	33777.9	0.66859	0.424196	60.4211
119.199	104.286	50542.6	33806	0.668862	0.424019	60.5193
119.299	104.285	50564	33834.1	0.669134	0.423844	60.6175
119.399	104.284	50585.4	33862.2	0.669406	0.423668	60.7158
119.499	104.283	50606.9	33890.3	0.669677	0.423493	60.8142
119.599	104.282	50628.3	33918.3	0.669948	0.423318	60.9127
119.699	104.281	50649.7	33946.4	0.670219	0.423143	61.0112
119.799	104.281	50671.2	33974.5	0.670489	0.422969	61.1099
119.899	104.28	50692.6	34002.5	0.670759	0.422795	61.2086
119.999	104.279	50714	34030.6	0.671029	0.422621	61.3074
120.099	104.278	50735.4	34058.7	0.671299	0.422448	61.4063
120.199	104.277	50756.9	34086.7	0.671568	0.422275	61.5052
120.299	104.276	50778.3	34114.8	0.671837	0.422102	61.6043
120.399	104.275	50799.7	34142.8	0.672106	0.421929	61.7034
120.499	104.274	50821.2	34170.9	0.672375	0.421757	61.8026
120.599	104.273	50842.6	34198.9	0.672643	0.421585	61.9019
120.699	104.272	50864	34226.9	0.672911	0.421413	62.0013
120.799	104.271	50885.4	34255	0.673178	0.421242	62.1008
120.899	104.27	50906.9	34283	0.673446	0.42107	62.2003
120.999	104.269	50928.3	34311	0.673713	0.420899	62.2999
121.099	104.268	50949.7	34339.1	0.673979	0.420729	62.3997
121.199	104.267	50971.2	34367.1	0.674246	0.420559	62.4995
121.299	104.266	50992.6	34395.1	0.674512	0.420388	62.5993
121.399	104.265	51014	34423.1	0.674778	0.420219	62.6993
121.499	104.264	51035.4	34451.1	0.675043	0.420049	62.7993
121.599	104.263	51056.9	34479.1	0.675309	0.41988	62.8994
121.699	104.262	51078.3	34507.2	0.675574	0.419711	62.9996
121.799	104.261	51099.7	34535.2	0.675838	0.419542	63.0999
121.899	104.26	51121.2	34563.2	0.676103	0.419374	63.2003
121.999	104.259	51142.6	34591.2	0.676367	0.419206	63.3008
122.099	104.258	51164	34619.1	0.676631	0.419038	63.4013
122.199	104.257	51185.4	34647.1	0.676894	0.418871	63.5019
122.299	104.256	51206.9	34675.1	0.677158	0.418703	63.6026
122.399	104.254	51228.3	34703.1	0.677421	0.418536	63.7034
122.499	104.253	51249.7	34731.1	0.677683	0.41837	63.8042
122.599	104.252	51271.1	34759.1	0.677946	0.418203	63.9052
122.699	104.251	51292.6	34787	0.678208	0.418037	64.0062
122.799	104.25	51314	34815	0.67847	0.417871	64.1073
122.899	104.249	51335.4	34843	0.678731	0.417705	64.2085
122.999	104.248	51356.9	34870.9	0.678993	0.41754	64.3098
123.099	104.246	51378.3	34898.9	0.679254	0.417375	64.4112
123.199	104.245	51399.7	34926.8	0.679514	0.41721	64.5126
123.299	104.244	51421.1	34954.8	0.679775	0.417045	64.6141
123.399	104.243	51442.6	34982.8	0.680035	0.416881	64.7157
123.499	104.242	51464	35010.7	0.680295	0.416717	64.8174
123.599	104.24	51485.4	35038.6	0.680554	0.416553	64.9192
123.699	104.239	51506.9	35066.6	0.680814	0.41639	65.021
123.799	104.238	51528.3	35094.5	0.681073	0.416226	65.123
123.899	104.237	51549.7	35122.4	0.681331	0.416064	65.225
123.999	104.236	51571.1	35150.4	0.68159	0.415901	65.3271
124.099	104.234	51592.6	35178.3	0.681848	0.415738	65.4293
124.199	104.233	51614	35206.2	0.682106	0.415576	65.5315
124.299	104.232	51635.4	35234.1	0.682363	0.415414	65.6339
124.399	104.23	51656.9	35262	0.68262	0.415253	65.7363
124.499	104.229	51678.3	35289.9	0.682877	0.415091	65.8388
124.599	104.228	51699.7	35317.8	0.683134	0.41493	65.9414
124.699	104.227	51721.1	35345.7	0.683391	0.414769	66.0441
124.799	104.225	51742.6	35373.6	0.683647	0.414608	66.1468
124.899	104.224	51764	35401.5	0.683903	0.414448	66.2497
124.999	104.223	51785.4	35429.4	0.684158	0.414288	66.3526
125.099	104.221	51806.9	35457.3	0.684413	0.414128	66.4556
125.199	104.22	51828.3	35485.2	0.684668	0.413968	66.5587
125.299	104.218	51849.7	35513.1	0.684923	0.413809	66.6619
125.399	104.217	51871.1	35540.9	0.685177	0.41365	66.7651
125.499	104.216	51892.6	35568.8	0.685432	0.413491	66.8684
125.599	104.214	51914	35596.7	0.685685	0.413332	66.9719
125.699	104.213	51935.4	35624.5	0.685939	0.413174	67.0754
125.799	104.211	51956.9	35652.4	0.686192	0.413016	67.1789
125.899	104.21	51978.3	35680.2	0.686445	0.412858	67.2826
125.999	104.209	51999.7	35708.1	0.686698	0.412701	67.3864
126.099	104.207	52021.1	35735.9	0.68695	0.412543	67.4902
126.199	104.206	52042.6	35763.8	0.687202	0.412386	67.5941
126.299	104.204	52064	35791.6	0.687454	0.412229	67.6981
126.399	104.203	52085.4	35819.4	0.687706	0.412073	67.8022
126.499	104.201	52106.9	35847.3	0.687957	0.411916	67.9063
