Q	H	P	Ph	ni	e	dHu
142.299	89.1666	42902.4	34506.6	0.804305	0.301494	85.3992
142.399	89.1295	42921.3	34516.5	0.804181	0.301415	85.5165
142.499	89.0923	42940.2	34526.3	0.804056	0.301336	85.6338
142.6	89.0551	42959.1	34536.1	0.80393	0.301257	85.7513
142.7	89.0178	42978	34545.9	0.803804	0.301178	85.8688
142.8	88.9804	42996.9	34555.6	0.803676	0.3011	85.9864
142.9	88.943	43015.8	34565.2	0.803547	0.301022	86.104
143	88.9054	43034.7	34574.8	0.803417	0.300943	86.2218
143.1	88.8679	43053.6	34584.4	0.803286	0.300865	86.3396
143.2	88.8302	43072.6	34593.9	0.803154	0.300787	86.4576
143.3	88.7925	43091.5	34603.4	0.803021	0.300709	86.5756
143.4	88.7547	43110.4	34612.8	0.802887	0.300631	86.6937
143.5	88.7168	43129.3	34622.1	0.802752	0.300553	86.8118
143.6	88.6789	43148.2	34631.4	0.802616	0.300476	86.9301
143.7	88.6409	43167.1	34640.7	0.80248	0.300398	87.0484
143.8	88.6028	43186	34649.9	0.802342	0.300321	87.1668
143.9	88.5647	43204.9	34659.1	0.802203	0.300243	87.2853
144	88.5265	43223.8	34668.2	0.802063	0.300166	87.4039
144.1	88.4882	43242.7	34677.3	0.801922	0.300089	87.5226
144.2	88.4498	43261.6	34686.3	0.80178	0.300012	87.6413
144.3	88.4114	43280.5	34695.3	0.801637	0.299935	87.7602
144.4	88.3729	43299.4	34704.2	0.801494	0.299858	87.8791
144.5	88.3343	43318.3	34713.1	0.801349	0.299782	87.9981
144.6	88.2957	43337.2	34721.9	0.801203	0.299705	88.1172
144.7	88.257	43356.1	34730.7	0.801056	0.299629	88.2363
144.8	88.2182	43375.1	34739.4	0.800908	0.299552	88.3556
144.9	88.1794	43394	34748.1	0.800759	0.299476	88.4749
145	88.1404	43412.9	34756.8	0.80061	0.2994	88.5943
145.1	88.1015	43431.8	34765.3	0.800459	0.299324	88.7138
145.2	88.0624	43450.7	34773.9	0.800307	0.299248	88.8334
145.3	88.0233	43469.6	34782.4	0.800154	0.299172	88.953
145.4	87.9841	43488.5	34790.8	0.8	0.299096	89.0727
145.5	87.9448	43507.4	34799.2	0.799846	0.299021	89.1926
145.6	87.9055	43526.3	34807.5	0.79969	0.298945	89.3125
145.7	87.8661	43545.2	34815.8	0.799533	0.29887	89.4324
145.8	87.8266	43564.1	34824.1	0.799375	0.298794	89.5525
145.9	87.787	43583	34832.3	0.799216	0.298719	89.6727
146	87.7474	43601.9	34840.4	0.799057	0.298644	89.7929
146.1	87.7077	43620.8	34848.5	0.798896	0.298569	89.9132
146.2	87.668	43639.8	34856.6	0.798734	0.298494	90.0336
146.3	87.6281	43658.7	34864.6	0.798571	0.298419	90.1541
146.4	87.5882	43677.6	34872.5	0.798408	0.298345	90.2746
146.5	87.5483	43696.5	34880.4	0.798243	0.29827	90.3953
146.6	87.5082	43715.4	34888.2	0.798077	0.298195	90.516
146.7	87.4681	43734.3	34896	0.797911	0.298121	90.6368
146.8	87.4279	43753.2	34903.8	0.797743	0.298047	90.7577
146.9	87.3877	43772.1	34911.5	0.797574	0.297973	90.8787
147	87.3474	43791	34919.1	0.797404	0.297898	90.9997
147.1	87.307	43809.9	34926.7	0.797234	0.297824	91.1209
147.2	87.2665	43828.8	34934.3	0.797062	0.297751	91.2421
147.3	87.226	43847.7	34941.8	0.796889	0.297677	91.3634
147.4	87.1854	43866.6	34949.2	0.796716	0.297603	91.4848
147.5	87.1447	43885.5	34956.6	0.796541	0.297529	91.6062
147.6	87.104	43904.4	34964	0.796366	0.297456	91.7278
147.7	87.0632	43923.4	34971.3	0.796189	0.297383	91.8494
147.8	87.0223	43942.3	34978.5	0.796011	0.297309	91.9711
147.9	86.9814	43961.2	34985.7	0.795833	0.297236	92.0929
148	86.9404	43980.1	34992.9	0.795653	0.297163	92.2148
148.1	86.8993	43999	35000	0.795472	0.29709	92.3368
148.2	86.8581	44017.9	35007	0.795291	0.297017	92.4588
148.3	86.8169	44036.8	35014	0.795108	0.296944	92.5809
148.4	86.7756	44055.7	35021	0.794925	0.296872	92.7031
148.5	86.7342	44074.6	35027.9	0.79474	0.296799	92.8254
148.6	86.6928	44093.5	35034.7	0.794555	0.296726	92.9478
148.7	86.6513	44112.4	35041.5	0.794368	0.296654	93.0703
148.8	86.6097	44131.3	35048.2	0.794181	0.296582	93.1928
148.9	86.5681	44150.2	35054.9	0.793992	0.296509	93.3154
149	86.5264	44169.1	35061.6	0.793803	0.296437	93.4381
149.1	86.4846	44188	35068.2	0.793612	0.296365	93.5609
149.2	86.4427	44206.9	35074.7	0.793421	0.296293	93.6838
149.3	86.4008	44225.9	35081.2	0.793228	0.296222	93.8067
149.4	86.3588	44244.8	35087.6	0.793035	0.29615	93.9297
149.5	86.3168	44263.7	35094	0.79284	0.296078	94.0529
149.6	86.2746	44282.6	35100.4	0.792645	0.296007	94.1761
149.7	86.2324	44301.5	35106.6	0.792448	0.295935	94.2993
149.8	86.1902	44320.4	35112.9	0.792251	0.295864	94.4227
149.9	86.1478	44339.3	35119.1	0.792053	0.295793	94.5461
150	86.1054	44358.2	35125.2	0.791853	0.295721	94.6697
150.1	86.0629	44377.1	35131.3	0.791653	0.29565	94.7933
150.2	86.0204	44396	35137.3	0.791452	0.295579	94.917
150.3	85.9778	44414.9	35143.3	0.791249	0.295509	95.0407
150.4	85.9351	44433.8	35149.2	0.791046	0.295438	95.1646
150.5	85.8924	44452.7	35155.1	0.790842	0.295367	95.2885
150.6	85.8495	44471.6	35160.9	0.790636	0.295296	95.4126
150.7	85.8067	44490.5	35166.7	0.79043	0.295226	95.5367
150.8	85.7637	44509.5	35172.4	0.790223	0.295156	95.6608
150.9	85.7207	44528.4	35178.1	0.790015	0.295085	95.7851
151	85.6776	44547.3	35183.7	0.789805	0.295015	95.9095
151.1	85.6344	44566.2	35189.2	0.789595	0.294945	96.0339
151.2	85.5912	44585.1	35194.8	0.789384	0.294875	96.1584
151.3	85.5479	44604	35200.2	0.789172	0.294805	96.283
151.4	85.5045	44622.9	35205.6	0.788959	0.294735	96.4077
151.5	85.4611	44641.8	35211	0.788745	0.294665	96.5324
151.6	85.4176	44660.7	35216.3	0.78853	0.294596	96.6573
151.7	85.374	44679.6	35221.5	0.788314	0.294526	96.7822
151.8	85.3303	44698.5	35226.7	0.788096	0.294457	96.9072
151.9	85.2866	44717.4	35231.9	0.787878	0.294387	97.0323
152	85.2429	44736.3	35237	0.787659	0.294318	97.1575
152.1	85.199	44755.2	35242	0.787439	0.294249	97.2827
152.2	85.1551	44774.1	35247	0.787218	0.294179	97.4081
152.3	85.1111	44793.1	35252	0.786996	0.29411	97.5335
152.4	85.067	44812	35256.9	0.786774	0.294042	97.659
152.5	85.0229	44830.9	35261.7	0.78655	0.293973	97.7846
152.6	84.9787	44849.8	35266.5	0.786325	0.293904	97.9103
152.7	84.9345	44868.7	35271.2	0.786099	0.293835	98.036
152.8	84.8902	44887.6	35275.9	0.785872	0.293767	98.1618
152.9	84.8457	44906.5	35280.5	0.785644	0.293698	98.2878
153	84.8013	44925.4	35285.1	0.785415	0.29363	98.4137
153.1	84.7568	44944.3	35289.6	0.785186	0.293561	98.5398
153.2	84.7122	44963.2	35294.1	0.784955	0.293493	98.666
153.3	84.6675	44982.1	35298.5	0.784723	0.293425	98.7922
153.4	84.6228	45001	35302.9	0.784491	0.293357	98.9186
153.5	84.578	45019.9	35307.2	0.784257	0.293289	99.045
153.6	84.5331	45038.8	35311.4	0.784022	0.293221	99.1715
153.7	84.4882	45057.7	35315.7	0.783787	0.293153	99.298
153.8	84.4432	45076.7	35319.8	0.78355	0.293086	99.4247
153.9	84.3981	45095.6	35323.9	0.783312	0.293018	99.5514
154	84.3529	45114.5	35328	0.783074	0.292951	99.6783
154.1	84.3077	45133.4	35332	0.782834	0.292883	99.8052
154.2	84.2625	45152.3	35335.9	0.782594	0.292816	99.9322
154.3	84.2171	45171.2	35339.8	0.782353	0.292749	100.059
154.4	84.1717	45190.1	35343.6	0.78211	0.292682	100.186
154.5	84.1262	45209	35347.4	0.781867	0.292614	100.314
154.6	84.0807	45227.9	35351.1	0.781622	0.292547	100.441
154.7	84.0351	45246.8	35354.8	0.781377	0.292481	100.568
154.8	83.9894	45265.7	35358.4	0.781131	0.292414	100.696
154.9	83.9436	45284.6	35362	0.780883	0.292347	100.823
155	83.8978	45303.5	35365.5	0.780635	0.29228	100.951
155.1	83.852	45322.4	35369	0.780386	0.292214	101.079
155.2	83.806	45341.3	35372.4	0.780136	0.292147	101.207
155.3	83.76	45360.2	35375.8	0.779885	0.292081	101.334
155.4	83.7139	45379.2	35379.1	0.779633	0.292015	101.462
155.5	83.6678	45398.1	35382.3	0.77938	0.291948	101.59
155.6	83.6216	45417	35385.5	0.779126	0.291882	101.719
155.7	83.5753	45435.9	35388.7	0.778871	0.291816	101.847
155.8	83.5289	45454.8	35391.8	0.778615	0.29175	101.975
155.9	83.4825	45473.7	35394.8	0.778358	0.291684	102.104
156	83.4361	45492.6	35397.8	0.7781	0.291619	102.232
156.1	83.3895	45511.5	35400.7	0.777841	0.291553	102.361
156.2	83.3429	45530.4	35403.6	0.777582	0.291487	102.489
156.3	83.2962	45549.3	35406.4	0.777321	0.291422	102.618
156.4	83.2495	45568.2	35409.2	0.777059	0.291356	102.747
156.5	83.2027	45587.1	35411.9	0.776797	0.291291	102.876
156.6	83.1558	45606	35414.6	0.776533	0.291226	103.005
156.7	83.1088	45624.9	35417.2	0.776268	0.29116	103.134
156.8	83.0618	45643.9	35419.8	0.776003	0.291095	103.263
156.9	83.0148	45662.8	35422.3	0.775737	0.29103	103.392
157	82.9676	45681.7	35424.7	0.775469	0.290965	103.521
157.1	82.9204	45700.6	35427.1	0.775201	0.2909	103.651
157.2	82.8732	45719.5	35429.5	0.774931	0.290836	103.78
157.3	82.8258	45738.4	35431.8	0.774661	0.290771	103.91
157.4	82.7784	45757.3	35434	0.77439	0.290706	104.039
157.5	82.7309	45776.2	35436.2	0.774118	0.290642	104.169
157.6	82.6834	45795.1	35438.3	0.773845	0.290577	104.299
157.7	82.6358	45814	35440.4	0.773571	0.290513	104.429
157.8	82.5882	45832.9	35442.4	0.773296	0.290449	104.559
157.9	82.5404	45851.8	35444.4	0.77302	0.290384	104.689
158	82.4926	45870.7	35446.3	0.772743	0.29032	104.819
158.1	82.4448	45889.6	35448.1	0.772465	0.290256	104.949
158.2	82.3969	45908.5	35449.9	0.772186	0.290192	105.079
158.3	82.3489	45927.5	35451.7	0.771906	0.290128	105.21
158.4	82.3008	45946.4	35453.4	0.771626	0.290065	105.34
158.5	82.2527	45965.3	35455	0.771344	0.290001	105.47
158.6	82.2045	45984.2	35456.6	0.771061	0.289937	105.601
158.7	82.1563	46003.1	35458.1	0.770778	0.289874	105.732
158.8	82.108	46022	35459.6	0.770493	0.28981	105.863
158.9	82.0596	46040.9	35461.1	0.770208	0.289747	105.993
159.001	82.0112	46059.8	35462.4	0.769922	0.289683	106.124
159.101	81.9626	46078.7	35463.7	0.769634	0.28962	106.255
159.201	81.9141	46097.6	35465	0.769346	0.289557	106.386
159.301	81.8654	46116.5	35466.2	0.769057	0.289494	106.518
159.401	81.8167	46135.4	35467.4	0.768767	0.289431	106.649
159.501	81.768	46154.3	35468.5	0.768476	0.289368	106.78
159.601	81.7192	46173.2	35469.5	0.768183	0.289305	106.912
159.701	81.6703	46192.1	35470.5	0.767891	0.289242	107.043
159.801	81.6213	46211.1	35471.5	0.767597	0.28918	107.175
159.901	81.5723	46230	35472.3	0.767302	0.289117	107.307
160.001	81.5232	46248.9	35473.2	0.767006	0.289054	107.438
160.101	81.4741	46267.8	35473.9	0.766709	0.288992	107.57
160.201	81.4249	46286.7	35474.7	0.766412	0.28893	107.702
160.301	81.3756	46305.6	35475.3	0.766113	0.288867	107.834
160.401	81.3263	46324.5	35475.9	0.765814	0.288805	107.966
160.501	81.2769	46343.4	35476.5	0.765513	0.288743	108.098
160.601	81.2274	46362.3	35477	0.765212	0.288681	108.231
160.701	81.1779	46381.2	35477.4	0.76491	0.288619	108.363
160.801	81.1283	46400.1	35477.8	0.764607	0.288557	108.495
160.901	81.0787	46419	35478.2	0.764303	0.288495	108.628
161.001	81.029	46437.9	35478.5	0.763998	0.288433	108.76
161.101	80.9792	46456.8	35478.7	0.763692	0.288372	108.893
161.201	80.9293	46475.7	35478.9	0.763385	0.28831	109.026
161.301	80.8794	46494.6	35479	0.763077	0.288248	109.159
161.401	80.8295	46513.6	35479.1	0.762768	0.288187	109.292
161.501	80.7795	46532.5	35479.1	0.762459	0.288126	109.425
161.601	80.7294	46551.4	35479	0.762148	0.288064	109.558
161.701	80.6792	46570.3	35478.9	0.761836	0.288003	109.691
161.801	80.629	46589.2	35478.8	0.761524	0.287942	109.824
161.901	80.5787	46608.1	35478.6	0.761211	0.287881	109.957
162.001	80.5284	46627	35478.3	0.760896	0.28782	110.091
162.101	80.478	46645.9	35478	0.760581	0.287759	110.224
162.201	80.4276	46664.8	35477.6	0.760265	0.287698	110.358
162.301	80.377	46683.7	35477.2	0.759948	0.287637	110.492
162.401	80.3265	46702.6	35476.7	0.75963	0.287576	110.625
162.501	80.2758	46721.5	35476.2	0.759311	0.287516	110.759
162.601	80.2251	46740.4	35475.6	0.758992	0.287455	110.893
162.701	80.1743	46759.3	35475	0.758671	0.287395	111.027
162.801	80.1235	46778.2	35474.3	0.75835	0.287334	111.161
162.901	80.0726	46797.2	35473.5	0.758027	0.287274	111.295
163.001	80.0217	46816.1	35472.7	0.757704	0.287214	111.43
163.101	79.9707	46835	35471.8	0.75738	0.287154	111.564
163.201	79.9196	46853.9	35470.9	0.757054	0.287093	111.698
163.301	79.8685	46872.8	35470	0.756728	0.287033	111.833
163.401	79.8173	46891.7	35468.9	0.756401	0.286973	111.967
163.501	79.766	46910.6	35467.9	0.756073	0.286914	112.102
163.601	79.7147	46929.5	35466.7	0.755745	0.286854	112.237
163.701	79.6634	46948.4	35465.5	0.755415	0.286794	112.371
163.801	79.6119	46967.3	35464.3	0.755084	0.286734	112.506
163.901	79.5604	46986.2	35463	0.754753	0.286675	112.641
164.001	79.5089	47005.1	35461.6	0.75442	0.286615	112.776
164.101	79.4573	47024	35460.2	0.754087	0.286556	112.912
164.201	79.4056	47042.9	35458.8	0.753753	0.286496	113.047
164.301	79.3539	47061.9	35457.2	0.753418	0.286437	113.182
164.401	79.3021	47080.8	35455.7	0.753082	0.286378	113.317
164.501	79.2502	47099.7	35454	0.752745	0.286319	113.453
164.601	79.1983	47118.6	35452.4	0.752407	0.28626	113.589
164.701	79.1464	47137.5	35450.6	0.752069	0.286201	113.724
164.801	79.0943	47156.4	35448.8	0.751729	0.286142	113.86
164.901	79.0422	47175.3	35447	0.751389	0.286083	113.996
165.001	78.9901	47194.2	35445.1	0.751047	0.286024	114.132
165.101	78.9379	47213.1	35443.1	0.750705	0.285965	114.268
165.201	78.8856	47232	35441.1	0.750362	0.285907	114.404
165.301	78.8333	47250.9	35439	0.750018	0.285848	114.54
165.401	78.7809	47269.8	35436.9	0.749673	0.285789	114.676
165.501	78.7285	47288.7	35434.8	0.749328	0.285731	114.812
165.601	78.676	47307.6	35432.5	0.748981	0.285673	114.949
165.701	78.6234	47326.5	35430.2	0.748634	0.285614	115.085
165.801	78.5708	47345.4	35427.9	0.748285	0.285556	115.222
165.901	78.5181	47364.4	35425.5	0.747936	0.285498	115.358
166.001	78.4654	47383.3	35423	0.747586	0.28544	115.495
166.101	78.4127	47402.2	35420.5	0.747235	0.285382	115.632
166.201	78.3598	47421.1	35418	0.746883	0.285324	115.769
166.301	78.3069	47440	35415.4	0.74653	0.285266	115.906
166.401	78.2539	47458.9	35412.7	0.746176	0.285208	116.043
166.501	78.2009	47477.8	35410	0.745822	0.28515	116.18
166.601	78.1479	47496.7	35407.2	0.745467	0.285093	116.317
166.701	78.0947	47515.6	35404.4	0.74511	0.285035	116.454
166.801	78.0415	47534.5	35401.5	0.744753	0.284977	116.592
166.901	77.9883	47553.4	35398.5	0.744395	0.28492	116.729
167.001	77.935	47572.3	35395.5	0.744036	0.284863	116.867
167.101	77.8816	47591.2	35392.5	0.743677	0.284805	117.004
167.201	77.8282	47610.1	35389.4	0.743316	0.284748	117.142
167.301	77.7748	47629	35386.2	0.742955	0.284691	117.28
167.401	77.7212	47648	35383	0.742593	0.284634	117.417
167.501	77.6677	47666.9	35379.7	0.742229	0.284577	117.555
167.601	77.614	47685.8	35376.4	0.741865	0.28452	117.693
167.701	77.5603	47704.7	35373	0.7415	0.284463	117.832
167.801	77.5066	47723.6	35369.6	0.741135	0.284406	117.97
167.901	77.4528	47742.5	35366.1	0.740768	0.284349	118.108
168.001	77.3989	47761.4	35362.6	0.740401	0.284292	118.246
168.101	77.345	47780.3	35359	0.740033	0.284236	118.385
168.201	77.291	47799.2	35355.3	0.739663	0.284179	118.523
168.301	77.237	47818.1	35351.6	0.739294	0.284122	118.662
168.401	77.1829	47837	35347.9	0.738923	0.284066	118.801
168.501	77.1288	47855.9	35344.1	0.738551	0.28401	118.939
168.601	77.0746	47874.8	35340.2	0.738179	0.283953	119.078
168.701	77.0204	47893.7	35336.3	0.737805	0.283897	119.217
168.801	76.9661	47912.6	35332.3	0.737431	0.283841	119.356
168.901	76.9117	47931.6	35328.2	0.737056	0.283785	119.495
169.001	76.8573	47950.5	35324.1	0.73668	0.283729	119.634
169.101	76.8028	47969.4	35320	0.736303	0.283673	119.774
169.201	76.7483	47988.3	35315.8	0.735926	0.283617	119.913
169.301	76.6938	48007.2	35311.6	0.735548	0.283561	120.052
169.401	76.6391	48026.1	35307.3	0.735168	0.283505	120.192
169.501	76.5845	48045	35302.9	0.734788	0.283449	120.332
169.601	76.5297	48063.9	35298.5	0.734407	0.283394	120.471
169.701	76.475	48082.8	35294	0.734026	0.283338	120.611
169.801	76.4201	48101.7	35289.5	0.733643	0.283283	120.751
169.901	76.3652	48120.6	35284.9	0.73326	0.283227	120.891
170.001	76.3103	48139.5	35280.3	0.732876	0.283172	121.031
170.101	76.2553	48158.4	35275.6	0.732491	0.283116	121.171
170.201	76.2003	48177.3	35270.9	0.732105	0.283061	121.311
170.301	76.1451	48196.2	35266.1	0.731718	0.283006	121.451
170.401	76.09	48215.2	35261.2	0.731331	0.282951	121.592
170.501	76.0348	48234.1	35256.3	0.730942	0.282896	121.732
170.601	75.9796	48253	35251.4	0.730553	0.282841	121.873
170.701	75.9243	48271.9	35246.4	0.730163	0.282786	122.013
170.801	75.8689	48290.8	35241.3	0.729773	0.282731	122.154
170.901	75.8135	48309.7	35236.2	0.729381	0.282676	122.294
171.001	75.758	48328.6	35231	0.728988	0.282621	122.435
171.101	75.7025	48347.5	35225.8	0.728595	0.282567	122.576
171.201	75.6469	48366.4	35220.5	0.728201	0.282512	122.717
171.301	75.5913	48385.3	35215.2	0.727807	0.282457	122.858
171.401	75.5357	48404.2	35209.8	0.727411	0.282403	122.999
171.501	75.4799	48423.1	35204.3	0.727015	0.282349	123.141
171.601	75.4242	48442	35198.8	0.726617	0.282294	123.282
171.701	75.3684	48460.9	35193.3	0.726219	0.28224	123.423
171.801	75.3125	48479.8	35187.7	0.725821	0.282186	123.565
171.901	75.2566	48498.8	35182	0.725421	0.282131	123.706
172.001	75.2006	48517.7	35176.3	0.725021	0.282077	123.848
172.101	75.1446	48536.6	35170.5	0.724619	0.282023	123.99
172.201	75.0885	48555.5	35164.7	0.724217	0.281969	124.132
172.301	75.0324	48574.4	35158.8	0.723815	0.281915	124.274
172.401	74.9763	48593.3	35152.9	0.723411	0.281861	124.416
172.501	74.92	48612.2	35146.9	0.723007	0.281808	124.558
172.601	74.8638	48631.1	35140.9	0.722601	0.281754	124.7
172.701	74.8075	48650	35134.8	0.722196	0.2817	124.842
172.801	74.7511	48668.9	35128.7	0.721789	0.281647	124.984
172.901	74.6947	48687.8	35122.5	0.721381	0.281593	125.127
173.001	74.6382	48706.7	35116.2	0.720973	0.28154	125.269
173.101	74.5817	48725.6	35109.9	0.720564	0.281486	125.412
173.201	74.5252	48744.5	35103.6	0.720154	0.281433	125.554
173.301	74.4686	48763.4	35097.2	0.719743	0.281379	125.697
173.401	74.4119	48782.4	35090.7	0.719332	0.281326	125.84
173.501	74.3552	48801.3	35084.2	0.71892	0.281273	125.983
173.601	74.2985	48820.2	35077.6	0.718507	0.28122	126.126
173.701	74.2417	48839.1	35071	0.718093	0.281167	126.269
173.801	74.1848	48858	35064.3	0.717679	0.281114	126.412
173.901	74.128	48876.9	35057.6	0.717264	0.281061	126.555
174.001	74.071	48895.8	35050.8	0.716847	0.281008	126.698
174.101	74.0141	48914.7	35044	0.716431	0.280955	126.842
174.201	73.957	48933.6	35037.1	0.716013	0.280902	126.985
174.301	73.8999	48952.5	35030.2	0.715595	0.28085	127.129
174.401	73.8428	48971.4	35023.2	0.715176	0.280797	127.272
174.501	73.7857	48990.3	35016.1	0.714756	0.280744	127.416
174.601	73.7285	49009.2	35009	0.714335	0.280692	127.56
174.701	73.6712	49028.1	35001.9	0.713914	0.28064	127.704
174.801	73.6139	49047	34994.7	0.713492	0.280587	127.848
174.901	73.5565	49066	34987.4	0.713069	0.280535	127.992
175.001	73.4992	49084.9	34980.1	0.712646	0.280483	128.136
175.101	73.4417	49103.8	34972.7	0.712221	0.28043	128.28
175.201	73.3842	49122.7	34965.3	0.711796	0.280378	128.424
175.301	73.3267	49141.6	34957.9	0.71137	0.280326	128.569
175.402	73.2691	49160.5	34950.3	0.710944	0.280274	128.713
175.502	73.2115	49179.4	34942.8	0.710517	0.280222	128.858
175.602	73.1539	49198.3	34935.1	0.710089	0.28017	129.002
175.702	73.0962	49217.2	34927.5	0.70966	0.280118	129.147
175.802	73.0384	49236.1	34919.8	0.70923	0.280066	129.292
175.902	72.9806	49255	34912	0.7088	0.280015	129.437
176.002	72.9228	49273.9	34904.1	0.708369	0.279963	129.582
176.102	72.8649	49292.8	34896.2	0.707937	0.279911	129.727
176.202	72.807	49311.7	34888.3	0.707505	0.27986	129.872
176.302	72.749	49330.6	34880.3	0.707072	0.279808	130.017
176.402	72.691	49349.6	34872.3	0.706638	0.279757	130.162
176.502	72.633	49368.5	34864.2	0.706203	0.279705	130.308
176.602	72.5749	49387.4	34856	0.705768	0.279654	130.453
176.702	72.5167	49406.3	34847.8	0.705332	0.279603	130.599
176.802	72.4586	49425.2	34839.6	0.704895	0.279552	130.744
176.902	72.4003	49444.1	34831.3	0.704458	0.279501	130.89
177.002	72.3421	49463	34822.9	0.70402	0.279449	131.036
177.102	72.2838	49481.9	34814.5	0.703581	0.279398	131.182
177.202	72.2254	49500.8	34806.1	0.703141	0.279347	131.327
177.302	72.1671	49519.7	34797.6	0.702701	0.279296	131.473
177.402	72.1086	49538.6	34789	0.70226	0.279246	131.62
177.502	72.0502	49557.5	34780.4	0.701818	0.279195	131.766
177.602	71.9917	49576.4	34771.7	0.701376	0.279144	131.912
177.702	71.9331	49595.3	34763	0.700933	0.279093	132.058
177.802	71.8745	49614.2	34754.2	0.700489	0.279043	132.205
177.902	71.8159	49633.1	34745.4	0.700045	0.278992	132.351
178.002	71.7572	49652.1	34736.6	0.699599	0.278942	132.498
178.102	71.6985	49671	34727.6	0.699154	0.278891	132.645
178.202	71.6398	49689.9	34718.7	0.698707	0.278841	132.791
178.302	71.581	49708.8	34709.6	0.69826	0.27879	132.938
178.402	71.5222	49727.7	34700.6	0.697812	0.27874	133.085
178.502	71.4633	49746.6	34691.4	0.697363	0.27869	133.232
178.602	71.4044	49765.5	34682.3	0.696914	0.27864	133.379
178.702	71.3454	49784.4	34673	0.696464	0.278589	133.526
178.802	71.2865	49803.3	34663.8	0.696013	0.278539	133.674
178.902	71.2274	49822.2	34654.4	0.695562	0.278489	133.821
179.002	71.1684	49841.1	34645.1	0.69511	0.278439	133.968
179.102	71.1093	49860	34635.6	0.694658	0.278389	134.116
179.202	71.0502	49878.9	34626.2	0.694204	0.27834	134.263
179.302	70.991	49897.8	34616.6	0.69375	0.27829	134.411
179.402	70.9318	49916.8	34607.1	0.693295	0.27824	134.559
179.502	70.8726	49935.7	34597.4	0.69284	0.27819	134.707
179.602	70.8133	49954.6	34587.8	0.692384	0.278141	134.855
179.702	70.754	49973.5	34578	0.691928	0.278091	135.003
179.802	70.6946	49992.4	34568.2	0.69147	0.278042	135.151
179.902	70.6352	50011.3	34558.4	0.691012	0.277992	135.299
180.002	70.5758	50030.2	34548.5	0.690554	0.277943	135.447
180.102	70.5163	50049.1	34538.6	0.690094	0.277893	135.595
180.202	70.4568	50068	34528.6	0.689635	0.277844	135.744
180.302	70.3973	50086.9	34518.6	0.689174	0.277795	135.892
180.402	70.3377	50105.8	34508.5	0.688713	0.277746	136.041
180.502	70.2781	50124.7	34498.4	0.688251	0.277696	136.189
180.602	70.2185	50143.6	34488.2	0.687788	0.277647	136.338
180.702	70.1588	50162.5	34478	0.687325	0.277598	136.487
180.802	70.0991	50181.4	34467.7	0.686862	0.277549	136.636
180.902	70.0394	50200.3	34457.4	0.686397	0.2775	136.785
181.002	69.9796	50219.3	34447	0.685932	0.277452	136.934
181.102	69.9198	50238.2	34436.6	0.685467	0.277403	137.083
181.202	69.8599	50257.1	34426.1	0.685	0.277354	137.232
181.302	69.8001	50276	34415.6	0.684533	0.277305	137.382
181.402	69.7402	50294.9	34405	0.684066	0.277257	137.531
181.502	69.6802	50313.8	34394.4	0.683598	0.277208	137.681
181.602	69.6203	50332.7	34383.7	0.683129	0.27716	137.83
181.702	69.5603	50351.6	34373	0.68266	0.277111	137.98
181.802	69.5002	50370.5	34362.2	0.68219	0.277063	138.129
181.902	69.4401	50389.4	34351.4	0.681719	0.277014	138.279
182.002	69.38	50408.3	34340.6	0.681248	0.276966	138.429
182.102	69.3199	50427.2	34329.7	0.680776	0.276918	138.579
182.202	69.2598	50446.1	34318.7	0.680304	0.276869	138.729
182.302	69.1996	50465	34307.7	0.679831	0.276821	138.879
182.402	69.1393	50483.9	34296.6	0.679357	0.276773	139.03
182.502	69.0791	50502.9	34285.5	0.678883	0.276725	139.18
182.602	69.0188	50521.8	34274.4	0.678408	0.276677	139.33
182.702	68.9585	50540.7	34263.2	0.677933	0.276629	139.481
182.802	68.8981	50559.6	34251.9	0.677457	0.276581	139.631
182.902	68.8378	50578.5	34240.7	0.676981	0.276533	139.782
183.002	68.7773	50597.4	34229.3	0.676503	0.276485	139.933
183.102	68.7169	50616.3	34217.9	0.676026	0.276438	140.083
183.202	68.6564	50635.2	34206.5	0.675547	0.27639	140.234
183.302	68.5959	50654.1	34195	0.675068	0.276342	140.385
183.402	68.5354	50673	34183.5	0.674589	0.276295	140.536
183.502	68.4748	50691.9	34171.9	0.674109	0.276247	140.687
183.602	68.4143	50710.8	34160.3	0.673628	0.2762	140.839
183.702	68.3536	50729.7	34148.6	0.673147	0.276152	140.99
183.802	68.293	50748.6	34136.9	0.672665	0.276105	141.141
183.902	68.2323	50767.5	34125.1	0.672183	0.276058	141.293
184.002	68.1717	50786.5	34113.3	0.6717	0.27601	141.444
184.102	68.1109	50805.4	34101.4	0.671217	0.275963	141.596
184.202	68.0502	50824.3	34089.5	0.670733	0.275916	141.748
184.302	67.9894	50843.2	34077.6	0.670248	0.275869	141.899
184.402	67.9286	50862.1	34065.6	0.669763	0.275822	142.051
184.502	67.8678	50881	34053.5	0.669278	0.275775	142.203
184.602	67.8069	50899.9	34041.4	0.668792	0.275728	142.355
184.702	67.746	50918.8	34029.3	0.668305	0.275681	142.507
184.802	67.6851	50937.7	34017.1	0.667818	0.275634	142.659
184.902	67.6242	50956.6	34004.9	0.66733	0.275587	142.812
185.002	67.5633	50975.5	33992.6	0.666842	0.27554	142.964
